technology,airbending,source,DataManager@27.03.2019 13:31:35
@data
material,sheetThicknessMM,punchRadiusMM,dieWidthMM,angleDEG,bendDeductionTanMM,bendDeductionEdgeMM,radiusMM
X5CrNi1810,4.5,4,30,90,-9.16,-9.16,5.7
X5CrNi1810,4.5,4,30,90.4,-8.808,0,5.7
X5CrNi1810,4.5,4,30,100.11,-6.924,0,6.4
X5CrNi1810,4.5,4,30,105,-6.304,0,6.4
X5CrNi1810,4.5,4,30,110.5,-5.367,0,7.4
X5CrNi1810,4.5,4,30,120,-4.007,0,8.6
X5CrNi1810,4.5,4,30,121.55,-4.021,0,8.8
X5CrNi1810,4.5,4,30,133.2,-2.872,0,11.1
X5CrNi1810,4.5,4,30,135,-2.476,0,11.1
X5CrNi1810,4.5,4,30,145.17,-1.915,0,14.9
X5CrNi1810,4.5,4,30,150,-1.74,0,17.8
X5CrNi1810,4.5,4,30,157.14,-1.129,0,22.1
X5CrNi1810,4.5,4,30,169.1,-0.49,0,46
X5CrNi1810,4.5,4,40,82.24,-12.024,-7.563,6.6
X5CrNi1810,4.5,4,40,86.06,-10.92,-8.521,6.9
X5CrNi1810,4.5,4,40,90,-9.841,-9.841,7.1
X5CrNi1810,4.5,4,40,90.31,-9.751,0,7.1
X5CrNi1810,4.5,4,40,94.46,-8.753,0,7.4
X5CrNi1810,4.5,4,40,98.77,-7.853,0,7.8
X5CrNi1810,4.5,4,40,103.29,-6.992,0,8.2
X5CrNi1810,4.5,4,40,105,-6.678,0,8.2
X5CrNi1810,4.5,4,40,108.01,-6.184,0,8.8
X5CrNi1810,4.5,4,40,112.89,-5.414,0,9.3
X5CrNi1810,4.5,4,40,117.79,-4.739,0,10.1
X5CrNi1810,4.5,4,40,120,-4.46,0,10.5
X5CrNi1810,4.5,4,40,122.83,-4.113,0,10.9
X5CrNi1810,4.5,4,40,127.98,-3.537,0,12
X5CrNi1810,4.5,4,40,133.2,-3.007,0,13.3
X5CrNi1810,4.5,4,40,135,-2.838,0,13.3
X5CrNi1810,4.5,4,40,138.49,-2.523,0,15
X5CrNi1810,4.5,4,40,143.81,-2.083,0,17.1
X5CrNi1810,4.5,4,40,149.16,-1.683,0,19.9
X5CrNi1810,4.5,4,40,150,-1.622,0,20.5
X5CrNi1810,4.5,4,40,154.51,-1.32,0,23.9
X5CrNi1810,4.5,4,40,159.76,-0.998,0,29.8
X5CrNi1810,4.5,4,40,164.91,-0.709,0,39.7
X5CrNi1810,4.5,4,40,170.01,-0.447,0,60.3
X5CrNi1810,4.5,4,40,175,-0.213,0,135.3
X5CrNi1810,4.5,4,41.5,82.24,-12.024,-7.563,6.6
X5CrNi1810,4.5,4,41.5,86.06,-10.92,-8.521,6.9
X5CrNi1810,4.5,4,41.5,90,-9.841,-9.841,7.1
X5CrNi1810,4.5,4,41.5,90.31,-9.751,0,7.1
X5CrNi1810,4.5,4,41.5,94.46,-8.753,0,7.4
X5CrNi1810,4.5,4,41.5,98.77,-7.853,0,7.8
X5CrNi1810,4.5,4,41.5,103.29,-6.992,0,8.2
X5CrNi1810,4.5,4,41.5,105,-6.678,0,8.2
X5CrNi1810,4.5,4,41.5,108.01,-6.184,0,8.8
X5CrNi1810,4.5,4,41.5,112.89,-5.414,0,9.3
X5CrNi1810,4.5,4,41.5,117.79,-4.739,0,10.1
X5CrNi1810,4.5,4,41.5,120,-4.46,0,10.5
X5CrNi1810,4.5,4,41.5,122.83,-4.113,0,10.9
X5CrNi1810,4.5,4,41.5,127.98,-3.537,0,12
X5CrNi1810,4.5,4,41.5,133.2,-3.007,0,13.3
X5CrNi1810,4.5,4,41.5,135,-2.838,0,13.3
X5CrNi1810,4.5,4,41.5,138.49,-2.523,0,15
X5CrNi1810,4.5,4,41.5,143.81,-2.083,0,17.1
X5CrNi1810,4.5,4,41.5,149.16,-1.683,0,19.9
X5CrNi1810,4.5,4,41.5,150,-1.622,0,20.5
X5CrNi1810,4.5,4,41.5,154.51,-1.32,0,23.9
X5CrNi1810,4.5,4,41.5,159.76,-0.998,0,29.8
X5CrNi1810,4.5,4,41.5,164.91,-0.709,0,39.7
X5CrNi1810,4.5,4,41.5,170.01,-0.447,0,60.3
X5CrNi1810,4.5,4,41.5,175,-0.213,0,135.3
X5CrNi1810,4.5,4,50,81.4,-13.695,-7.9,8.2
X5CrNi1810,4.5,4,50,85.27,-12.36,-9.009,8.4
X5CrNi1810,4.5,4,50,89.56,-10.971,-10.569,8.7
X5CrNi1810,4.5,4,50,90,-10.857,-10.857,8.7
X5CrNi1810,4.5,4,50,93.87,-9.786,0,9.1
X5CrNi1810,4.5,4,50,98.55,-8.613,0,9.5
X5CrNi1810,4.5,4,50,103.25,-7.579,0,9.9
X5CrNi1810,4.5,4,50,105,-7.235,0,9.9
X5CrNi1810,4.5,4,50,108.11,-6.657,0,10.5
X5CrNi1810,4.5,4,50,113.27,-5.767,0,11.2
X5CrNi1810,4.5,4,50,118.48,-4.964,0,12.1
X5CrNi1810,4.5,4,50,120,-4.754,0,12.4
X5CrNi1810,4.5,4,50,123.86,-4.237,0,13.1
X5CrNi1810,4.5,4,50,129.3,-3.591,0,14.5
X5CrNi1810,4.5,4,50,134.87,-2.997,0,16.1
X5CrNi1810,4.5,4,50,135,-2.983,0,16.1
X5CrNi1810,4.5,4,50,140.54,-2.456,0,18.2
X5CrNi1810,4.5,4,50,146.25,-1.971,0,21.1
X5CrNi1810,4.5,4,50,150,-1.68,0,23.7
X5CrNi1810,4.5,4,50,151.98,-1.536,0,25.1
X5CrNi1810,4.5,4,50,157.7,-1.149,0,31
X5CrNi1810,4.5,4,50,163.37,-0.807,0,41.1
X5CrNi1810,4.5,4,50,168.94,-0.508,0,62.5
X5CrNi1810,4.5,4,50,174.37,-0.245,0,137.7
X5CrNi1810,4.8,4,30,90,-10.17,-10.17,11.93
X5CrNi1810,4.8,4,30,94.18,-9.12,0,12.19
X5CrNi1810,4.8,4,30,98.51,-8.19,0,12.59
X5CrNi1810,4.8,4,30,103.06,-7.28,0,13.01
X5CrNi1810,4.8,4,30,105,-6.93,0,13.21
X5CrNi1810,4.8,4,30,107.83,-6.42,0,13.5
X5CrNi1810,4.8,4,30,112.57,-5.68,0,14.15
X5CrNi1810,4.8,4,30,117.47,-4.99,0,14.93
X5CrNi1810,4.8,4,30,120,-4.63,0,15.4
X5CrNi1810,4.8,4,30,122.52,-4.34,0,15.87
X5CrNi1810,4.8,4,30,127.69,-3.74,0,16.97
X5CrNi1810,4.8,4,30,132.96,-3.18,0,18.31
X5CrNi1810,4.8,4,30,135,-2.98,0,18.96
X5CrNi1810,4.8,4,40,85.72,-11.33,-8.72,11.59
X5CrNi1810,4.8,4,40,89.68,-10.29,-10.04,11.91
X5CrNi1810,4.8,4,40,138.29,-2.67,0,20
X5CrNi1810,4.8,4,40,143.65,-2.2,0,22.17
X5CrNi1810,4.8,4,40,149.05,-1.77,0,24.96
X5CrNi1810,4.8,4,40,150,-1.72,0,25.66
X5CrNi1810,4.8,4,40,154.45,-1.39,0,28.95
X5CrNi1810,4.8,4,40,159.76,-1.05,0,35.04
X5CrNi1810,4.8,4,40,164.97,-0.74,0,45.3
X5CrNi1810,4.8,4,40,165,-0.73,0,45.42
X5CrNi1810,4.8,4,40,170.1,-0.47,0,66.98
X5CrNi1810,4.8,4,40,175.04,-0.22,0,145.47
X5CrNi1810,4.8,4,41.5,85.72,-11.33,-8.72,11.59
X5CrNi1810,4.8,4,41.5,89.68,-10.29,-10.04,11.91
X5CrNi1810,4.8,4,41.5,138.29,-2.67,0,20
X5CrNi1810,4.8,4,41.5,143.65,-2.2,0,22.17
X5CrNi1810,4.8,4,41.5,149.05,-1.77,0,24.96
X5CrNi1810,4.8,4,41.5,150,-1.72,0,25.66
X5CrNi1810,4.8,4,41.5,154.45,-1.39,0,28.95
X5CrNi1810,4.8,4,41.5,159.76,-1.05,0,35.04
X5CrNi1810,4.8,4,41.5,164.97,-0.74,0,45.3
X5CrNi1810,4.8,4,41.5,165,-0.73,0,45.42
X5CrNi1810,4.8,4,41.5,170.1,-0.47,0,66.98
X5CrNi1810,4.8,4,41.5,175.04,-0.22,0,145.47
X5CrNi1810,5,1,30,30,-58.611,-0.963,3.7
X5CrNi1810,5,1,30,31.85,-54.787,-1.191,3.7
X5CrNi1810,5,1,30,35.8,-46.246,-1.663,3.7
X5CrNi1810,5,1,30,40.4,-38.597,-2.211,3.7
X5CrNi1810,5,1,30,45,-32.796,-2.741,3.7
X5CrNi1810,5,1,30,45.89,-31.654,-2.842,3.7
X5CrNi1810,5,1,30,52.45,-25.442,-3.59,3.8
X5CrNi1810,5,1,30,59.65,-20.437,-4.408,3.9
X5CrNi1810,5,1,30,60,-19.993,-4.45,3.9
X5CrNi1810,5,1,30,67.68,-16.424,-5.368,4.1
X5CrNi1810,5,1,30,75,-13.536,-6.351,4.4
X5CrNi1810,5,1,30,76.83,-12.962,-6.626,4.4
X5CrNi1810,5,1,30,87.03,-10.088,-8.523,4.9
X5CrNi1810,5,1,30,90,-9.657,-9.657,5.1
X5CrNi1810,5,1,30,98.55,-7.662,0,5.7
X5CrNi1810,5,1,30,105,-6.698,0,7
X5CrNi1810,5,1,30,110.71,-5.746,0,7
X5CrNi1810,5,1,30,120,-4.327,0,8.4
X5CrNi1810,5,1,30,124.39,-4.021,0,9.1
X5CrNi1810,5,1,30,135,-2.755,0,12.3
X5CrNi1810,5,1,30,138.42,-2.65,0,12.3
X5CrNi1810,5,1,30,150,-1.947,0,17.4
X5CrNi1810,5,1,30,152.7,-1.541,0,18.6
X5CrNi1810,5,1,30,166.8,-0.67,0,38.1
X5CrNi1810,5,1,40,82.2,-12.772,-8.184,7.3
X5CrNi1810,5,1,40,86.38,-11.515,-9.247,7.6
X5CrNi1810,5,1,40,90,-10.494,-10.494,7.9
X5CrNi1810,5,1,40,91.01,-10.221,0,7.9
X5CrNi1810,5,1,40,96,-9.029,0,8.3
X5CrNi1810,5,1,40,100.88,-7.999,0,8.8
X5CrNi1810,5,1,40,105,-7.223,0,9.3
X5CrNi1810,5,1,40,105.98,-7.053,0,9.3
X5CrNi1810,5,1,40,111.24,-6.18,0,10
X5CrNi1810,5,1,40,116.71,-5.362,0,10.8
X5CrNi1810,5,1,40,120,-4.912,0,11.4
X5CrNi1810,5,1,40,122.34,-4.609,0,11.8
X5CrNi1810,5,1,40,128.1,-3.92,0,13
X5CrNi1810,5,1,40,133.92,-3.296,0,14.5
X5CrNi1810,5,1,40,135,-3.19,0,14.5
X5CrNi1810,5,1,40,139.8,-2.73,0,16.5
X5CrNi1810,5,1,40,145.72,-2.218,0,19.1
X5CrNi1810,5,1,40,150,-1.876,0,21.7
X5CrNi1810,5,1,40,151.65,-1.756,0,22.8
X5CrNi1810,5,1,40,157.57,-1.337,0,27.9
X5CrNi1810,5,1,40,163.4,-0.968,0,36.7
X5CrNi1810,5,1,40,169.13,-0.642,0,55.5
X5CrNi1810,5,1,40,174.47,-0.363,0,120.3
X5CrNi1810,5,1,41.5,82.2,-12.772,-8.184,7.3
X5CrNi1810,5,1,41.5,86.38,-11.515,-9.247,7.6
X5CrNi1810,5,1,41.5,90,-10.494,-10.494,7.9
X5CrNi1810,5,1,41.5,91.01,-10.221,0,7.9
X5CrNi1810,5,1,41.5,96,-9.029,0,8.3
X5CrNi1810,5,1,41.5,100.88,-7.999,0,8.8
X5CrNi1810,5,1,41.5,105,-7.223,0,9.3
X5CrNi1810,5,1,41.5,105.98,-7.053,0,9.3
X5CrNi1810,5,1,41.5,111.24,-6.18,0,10
X5CrNi1810,5,1,41.5,116.71,-5.362,0,10.8
X5CrNi1810,5,1,41.5,120,-4.912,0,11.4
X5CrNi1810,5,1,41.5,122.34,-4.609,0,11.8
X5CrNi1810,5,1,41.5,128.1,-3.92,0,13
X5CrNi1810,5,1,41.5,133.92,-3.296,0,14.5
X5CrNi1810,5,1,41.5,135,-3.19,0,14.5
X5CrNi1810,5,1,41.5,139.8,-2.73,0,16.5
X5CrNi1810,5,1,41.5,145.72,-2.218,0,19.1
X5CrNi1810,5,1,41.5,150,-1.876,0,21.7
X5CrNi1810,5,1,41.5,151.65,-1.756,0,22.8
X5CrNi1810,5,1,41.5,157.57,-1.337,0,27.9
X5CrNi1810,5,1,41.5,163.4,-0.968,0,36.7
X5CrNi1810,5,1,41.5,169.13,-0.642,0,55.5
X5CrNi1810,5,1,41.5,174.47,-0.363,0,120.3
X5CrNi1810,5,1,50,83.28,-13.728,-8.989,8.1
X5CrNi1810,5,1,50,87.86,-12.098,-10.442,8.4
X5CrNi1810,5,1,50,90,-11.45,-11.45,8.6
X5CrNi1810,5,1,50,92.52,-10.716,0,8.8
X5CrNi1810,5,1,50,97.54,-9.368,0,9.2
X5CrNi1810,5,1,50,102.63,-8.199,0,9.8
X5CrNi1810,5,1,50,105,-7.69,0,9.8
X5CrNi1810,5,1,50,107.99,-7.112,0,10.4
X5CrNi1810,5,1,50,113.61,-6.096,0,11.2
X5CrNi1810,5,1,50,119.29,-5.195,0,12.2
X5CrNi1810,5,1,50,120,-5.101,0,12.3
X5CrNi1810,5,1,50,125.16,-4.382,0,13.4
X5CrNi1810,5,1,50,131.13,-3.653,0,15
X5CrNi1810,5,1,50,135,-3.221,0,17
X5CrNi1810,5,1,50,137.24,-2.989,0,17
X5CrNi1810,5,1,50,143.43,-2.391,0,19.6
X5CrNi1810,5,1,50,149.67,-1.856,0,23.4
X5CrNi1810,5,1,50,150,-1.825,0,23.7
X5CrNi1810,5,1,50,155.91,-1.38,0,29
X5CrNi1810,5,1,50,162.08,-0.966,0,38.3
X5CrNi1810,5,1,50,168.14,-0.604,0,57.6
X5CrNi1810,5,1,50,173.92,-0.293,0,122.7
X5CrNi1810,5,4,30,30,-59.56,-0.824,4
X5CrNi1810,5,4,30,30.64,-58.442,-0.909,4
X5CrNi1810,5,4,30,33.55,-51.698,-1.245,4.1
X5CrNi1810,5,4,30,36.9,-45.043,-1.657,4.1
X5CrNi1810,5,4,30,41.31,-37.931,-2.202,4.1
X5CrNi1810,5,4,30,45,-33.429,-2.638,4.1
X5CrNi1810,5,4,30,46.11,-31.968,-2.778,4.1
X5CrNi1810,5,4,30,51.25,-27.023,-3.386,4.2
X5CrNi1810,5,4,30,57.49,-22.248,-4.124,4.3
X5CrNi1810,5,4,30,60,-20.353,-4.435,4.4
X5CrNi1810,5,4,30,64.25,-18.321,-4.951,4.5
X5CrNi1810,5,4,30,71.9,-14.894,-5.957,4.8
X5CrNi1810,5,4,30,75,-13.727,-6.393,4.8
X5CrNi1810,5,4,30,80.13,-12.086,-7.227,5.2
X5CrNi1810,5,4,30,89.52,-9.614,-9.336,5.7
X5CrNi1810,5,4,30,90,-9.77,-9.77,5.7
X5CrNi1810,5,4,30,99.22,-7.626,0,6.4
X5CrNi1810,5,4,30,105,-6.776,0,7.4
X5CrNi1810,5,4,30,110.02,-5.857,0,7.4
X5CrNi1810,5,4,30,120,-4.363,0,8.8
X5CrNi1810,5,4,30,121.22,-4.405,0,9
X5CrNi1810,5,4,30,132.99,-3.156,0,11.3
X5CrNi1810,5,4,30,135,-2.729,0,11.3
X5CrNi1810,5,4,30,145.08,-2.103,0,15.2
X5CrNi1810,5,4,30,150,-1.895,0,18.5
X5CrNi1810,5,4,30,157.43,-1.23,0,23.4
X5CrNi1810,5,4,30,169.18,-0.536,0,47.6
X5CrNi1810,5,4,40,81.37,-13.001,-7.934,6.5
X5CrNi1810,5,4,40,85.42,-11.753,-8.926,6.8
X5CrNi1810,5,4,40,89.41,-10.62,-10.2,7.1
X5CrNi1810,5,4,40,90,-10.453,-10.453,7.1
X5CrNi1810,5,4,40,93.73,-9.493,0,7.4
X5CrNi1810,5,4,40,98.05,-8.539,0,7.8
X5CrNi1810,5,4,40,102.83,-7.555,0,8.3
X5CrNi1810,5,4,40,105,-7.155,0,8.8
X5CrNi1810,5,4,40,107.52,-6.704,0,8.8
X5CrNi1810,5,4,40,112.35,-5.92,0,9.4
X5CrNi1810,5,4,40,117.29,-5.199,0,10.2
X5CrNi1810,5,4,40,120,-4.824,0,10.7
X5CrNi1810,5,4,40,122.39,-4.518,0,11.2
X5CrNi1810,5,4,40,127.59,-3.89,0,12.3
X5CrNi1810,5,4,40,132.88,-3.313,0,13.7
X5CrNi1810,5,4,40,135,-3.098,0,13.7
X5CrNi1810,5,4,40,138.22,-2.783,0,15.4
X5CrNi1810,5,4,40,143.61,-2.298,0,17.6
X5CrNi1810,5,4,40,149.02,-1.854,0,20.5
X5CrNi1810,5,4,40,150,-1.781,0,21.3
X5CrNi1810,5,4,40,154.41,-1.455,0,24.6
X5CrNi1810,5,4,40,159.75,-1.097,0,30.8
X5CrNi1810,5,4,40,165.05,-0.773,0,41.2
X5CrNi1810,5,4,40,170.09,-0.491,0,62.9
X5CrNi1810,5,4,40,175.05,-0.234,0,141.7
X5CrNi1810,5,4,41.5,81.37,-13.001,-7.934,6.5
X5CrNi1810,5,4,41.5,85.42,-11.753,-8.926,6.8
X5CrNi1810,5,4,41.5,89.41,-10.62,-10.2,7.1
X5CrNi1810,5,4,41.5,90,-10.453,-10.453,7.1
X5CrNi1810,5,4,41.5,93.73,-9.493,0,7.4
X5CrNi1810,5,4,41.5,98.05,-8.539,0,7.8
X5CrNi1810,5,4,41.5,102.83,-7.555,0,8.3
X5CrNi1810,5,4,41.5,105,-7.155,0,8.8
X5CrNi1810,5,4,41.5,107.52,-6.704,0,8.8
X5CrNi1810,5,4,41.5,112.35,-5.92,0,9.4
X5CrNi1810,5,4,41.5,117.29,-5.199,0,10.2
X5CrNi1810,5,4,41.5,120,-4.824,0,10.7
X5CrNi1810,5,4,41.5,122.39,-4.518,0,11.2
X5CrNi1810,5,4,41.5,127.59,-3.89,0,12.3
X5CrNi1810,5,4,41.5,132.88,-3.313,0,13.7
X5CrNi1810,5,4,41.5,135,-3.098,0,13.7
X5CrNi1810,5,4,41.5,138.22,-2.783,0,15.4
X5CrNi1810,5,4,41.5,143.61,-2.298,0,17.6
X5CrNi1810,5,4,41.5,149.02,-1.854,0,20.5
X5CrNi1810,5,4,41.5,150,-1.781,0,21.3
X5CrNi1810,5,4,41.5,154.41,-1.455,0,24.6
X5CrNi1810,5,4,41.5,159.75,-1.097,0,30.8
X5CrNi1810,5,4,41.5,165.05,-0.773,0,41.2
X5CrNi1810,5,4,41.5,170.09,-0.491,0,62.9
X5CrNi1810,5,4,41.5,175.05,-0.234,0,141.7
X5CrNi1810,5,4,50,80.92,-14.539,-8.328,8
X5CrNi1810,5,4,50,84.61,-13.302,-9.419,8.4
X5CrNi1810,5,4,50,88.93,-11.796,-10.916,8.7
X5CrNi1810,5,4,50,90,-11.49,-11.49,8.8
X5CrNi1810,5,4,50,93.28,-10.541,0,9
X5CrNi1810,5,4,50,98.02,-9.285,0,9.5
X5CrNi1810,5,4,50,102.75,-8.182,0,10
X5CrNi1810,5,4,50,105,-7.722,0,10.6
X5CrNi1810,5,4,50,107.62,-7.208,0,10.6
X5CrNi1810,5,4,50,112.8,-6.259,0,11.4
X5CrNi1810,5,4,50,118.15,-5.384,0,12.2
X5CrNi1810,5,4,50,120,-5.102,0,12.6
X5CrNi1810,5,4,50,123.53,-4.606,0,13.3
X5CrNi1810,5,4,50,129.07,-3.895,0,14.7
X5CrNi1810,5,4,50,134.72,-3.25,0,16.4
X5CrNi1810,5,4,50,135,-3.222,0,16.4
X5CrNi1810,5,4,50,140.42,-2.669,0,18.6
X5CrNi1810,5,4,50,146.19,-2.144,0,21.6
X5CrNi1810,5,4,50,150,-1.83,0,24.4
X5CrNi1810,5,4,50,151.95,-1.675,0,25.8
X5CrNi1810,5,4,50,157.7,-1.257,0,32.1
X5CrNi1810,5,4,50,163.42,-0.884,0,42.7
X5CrNi1810,5,4,50,168.99,-0.557,0,64.5
X5CrNi1810,5,4,50,174.41,-0.269,0,141.7
X5CrNi1810,5,4.7,30,30,-60.676,-0.631,5
X5CrNi1810,5,4.7,30,30.8,-59.161,-0.734,5
X5CrNi1810,5,4.7,30,33.22,-53.53,-1.011,5
X5CrNi1810,5,4.7,30,36.36,-46.99,-1.418,5
X5CrNi1810,5,4.7,30,40.09,-40.605,-1.891,5
X5CrNi1810,5,4.7,30,44.5,-34.45,-2.453,5
X5CrNi1810,5,4.7,30,45,-34.164,-2.508,5
X5CrNi1810,5,4.7,30,49.18,-29.479,-3.027,5
X5CrNi1810,5,4.7,30,54.54,-24.852,-3.693,5
X5CrNi1810,5,4.7,30,60,-20.744,-4.386,5
X5CrNi1810,5,4.7,30,60.29,-20.952,-4.424,5
X5CrNi1810,5,4.7,30,66.99,-17.251,-5.306,5
X5CrNi1810,5,4.7,30,74.34,-14.176,-6.346,5
X5CrNi1810,5,4.7,30,75,-13.895,-6.452,5
X5CrNi1810,5,4.7,30,82.14,-11.604,-7.638,5.4
X5CrNi1810,5,4.7,30,90,-9.839,-9.839,6.1
X5CrNi1810,5,4.7,30,90.15,-9.572,0,6.1
X5CrNi1810,5,4.7,30,99.59,-7.564,0,6.7
X5CrNi1810,5,4.7,30,105,-6.82,0,7.5
X5CrNi1810,5,4.7,30,108.67,-6.088,0,7.5
X5CrNi1810,5,4.7,30,118.42,-4.766,0,8.7
X5CrNi1810,5,4.7,30,120,-4.4,0,9
X5CrNi1810,5,4.7,30,128.61,-3.608,0,10.5
X5CrNi1810,5,4.7,30,135,-2.735,0,13.2
X5CrNi1810,5,4.7,30,139.06,-2.611,0,13.2
X5CrNi1810,5,4.7,30,149.91,-1.744,0,17.7
X5CrNi1810,5,4.7,30,150,-1.862,0,17.8
X5CrNi1810,5,4.7,30,160.27,-1.053,0,26.6
X5CrNi1810,5,4.7,30,170.32,-0.476,0,54.2
X5CrNi1810,5,5,30,30,-60.676,-0.631,5
X5CrNi1810,5,5,30,30.8,-59.161,-0.734,5
X5CrNi1810,5,5,30,33.22,-53.53,-1.011,5
X5CrNi1810,5,5,30,36.36,-46.99,-1.418,5
X5CrNi1810,5,5,30,40.09,-40.605,-1.891,5
X5CrNi1810,5,5,30,44.5,-34.45,-2.453,5
X5CrNi1810,5,5,30,45,-34.164,-2.508,5
X5CrNi1810,5,5,30,49.18,-29.479,-3.027,5
X5CrNi1810,5,5,30,54.54,-24.852,-3.693,5
X5CrNi1810,5,5,30,60,-20.744,-4.386,5
X5CrNi1810,5,5,30,60.29,-20.952,-4.424,5
X5CrNi1810,5,5,30,66.99,-17.251,-5.306,5
X5CrNi1810,5,5,30,74.34,-14.176,-6.346,5
X5CrNi1810,5,5,30,75,-13.895,-6.452,5
X5CrNi1810,5,5,30,82.14,-11.604,-7.638,5.4
X5CrNi1810,5,5,30,90,-9.839,-9.839,6.1
X5CrNi1810,5,5,30,90.15,-9.572,0,6.1
X5CrNi1810,5,5,30,99.59,-7.564,0,6.7
X5CrNi1810,5,5,30,105,-6.82,0,7.5
X5CrNi1810,5,5,30,108.67,-6.088,0,7.5
X5CrNi1810,5,5,30,118.42,-4.766,0,8.7
X5CrNi1810,5,5,30,120,-4.4,0,9
X5CrNi1810,5,5,30,128.61,-3.608,0,10.5
X5CrNi1810,5,5,30,135,-2.735,0,13.2
X5CrNi1810,5,5,30,139.06,-2.611,0,13.2
X5CrNi1810,5,5,30,149.91,-1.744,0,17.7
X5CrNi1810,5,5,30,150,-1.862,0,17.8
X5CrNi1810,5,5,30,160.27,-1.053,0,26.6
X5CrNi1810,5,5,30,170.32,-0.476,0,54.2
X5CrNi1810,5,4.7,40,81.41,-12.967,-7.939,6.6
X5CrNi1810,5,4.7,40,85.17,-11.809,-8.857,6.9
X5CrNi1810,5,4.7,40,89.4,-10.625,-10.196,7.1
X5CrNi1810,5,4.7,40,90,-10.451,-10.451,7.2
X5CrNi1810,5,4.7,40,93.62,-9.538,0,7.5
X5CrNi1810,5,4.7,40,98.02,-8.523,0,7.8
X5CrNi1810,5,4.7,40,102.59,-7.596,0,8.3
X5CrNi1810,5,4.7,40,105,-7.151,0,8.9
X5CrNi1810,5,4.7,40,107.24,-6.759,0,8.9
X5CrNi1810,5,4.7,40,112.34,-5.916,0,9.5
X5CrNi1810,5,4.7,40,117.29,-5.186,0,10.3
X5CrNi1810,5,4.7,40,120,-4.813,0,10.7
X5CrNi1810,5,4.7,40,122.38,-4.508,0,11.2
X5CrNi1810,5,4.7,40,127.58,-3.881,0,12.3
X5CrNi1810,5,4.7,40,132.87,-3.305,0,13.7
X5CrNi1810,5,4.7,40,135,-3.09,0,13.7
X5CrNi1810,5,4.7,40,138.22,-2.776,0,15.4
X5CrNi1810,5,4.7,40,143.62,-2.293,0,17.6
X5CrNi1810,5,4.7,40,149.05,-1.853,0,20.6
X5CrNi1810,5,4.7,40,150,-1.781,0,21.3
X5CrNi1810,5,4.7,40,154.4,-1.461,0,24.8
X5CrNi1810,5,4.7,40,159.66,-1.105,0,30.9
X5CrNi1810,5,4.7,40,164.9,-0.784,0,41.1
X5CrNi1810,5,4.7,40,170.06,-0.491,0,62.4
X5CrNi1810,5,4.7,40,175.07,-0.233,0,141.7
X5CrNi1810,5,4.7,41.5,81.41,-12.967,-7.939,6.6
X5CrNi1810,5,4.7,41.5,85.17,-11.809,-8.857,6.9
X5CrNi1810,5,4.7,41.5,89.4,-10.625,-10.196,7.1
X5CrNi1810,5,4.7,41.5,90,-10.451,-10.451,7.2
X5CrNi1810,5,4.7,41.5,93.62,-9.538,0,7.5
X5CrNi1810,5,4.7,41.5,98.02,-8.523,0,7.8
X5CrNi1810,5,4.7,41.5,102.59,-7.596,0,8.3
X5CrNi1810,5,4.7,41.5,105,-7.151,0,8.9
X5CrNi1810,5,4.7,41.5,107.24,-6.759,0,8.9
X5CrNi1810,5,4.7,41.5,112.34,-5.916,0,9.5
X5CrNi1810,5,4.7,41.5,117.29,-5.186,0,10.3
X5CrNi1810,5,4.7,41.5,120,-4.813,0,10.7
X5CrNi1810,5,4.7,41.5,122.38,-4.508,0,11.2
X5CrNi1810,5,4.7,41.5,127.58,-3.881,0,12.3
X5CrNi1810,5,4.7,41.5,132.87,-3.305,0,13.7
X5CrNi1810,5,4.7,41.5,135,-3.09,0,13.7
X5CrNi1810,5,4.7,41.5,138.22,-2.776,0,15.4
X5CrNi1810,5,4.7,41.5,143.62,-2.293,0,17.6
X5CrNi1810,5,4.7,41.5,149.05,-1.853,0,20.6
X5CrNi1810,5,4.7,41.5,150,-1.781,0,21.3
X5CrNi1810,5,4.7,41.5,154.4,-1.461,0,24.8
X5CrNi1810,5,4.7,41.5,159.66,-1.105,0,30.9
X5CrNi1810,5,4.7,41.5,164.9,-0.784,0,41.1
X5CrNi1810,5,4.7,41.5,170.06,-0.491,0,62.4
X5CrNi1810,5,4.7,41.5,175.07,-0.233,0,141.7
X5CrNi1810,5,5,40,81.41,-12.967,-7.939,6.6
X5CrNi1810,5,5,40,85.17,-11.809,-8.857,6.9
X5CrNi1810,5,5,40,89.4,-10.625,-10.196,7.1
X5CrNi1810,5,5,40,90,-10.451,-10.451,7.2
X5CrNi1810,5,5,40,93.62,-9.538,0,7.5
X5CrNi1810,5,5,40,98.02,-8.523,0,7.8
X5CrNi1810,5,5,40,102.59,-7.596,0,8.3
X5CrNi1810,5,5,40,105,-7.151,0,8.9
X5CrNi1810,5,5,40,107.24,-6.759,0,8.9
X5CrNi1810,5,5,40,112.34,-5.916,0,9.5
X5CrNi1810,5,5,40,117.29,-5.186,0,10.3
X5CrNi1810,5,5,40,120,-4.813,0,10.7
X5CrNi1810,5,5,40,122.38,-4.508,0,11.2
X5CrNi1810,5,5,40,127.58,-3.881,0,12.3
X5CrNi1810,5,5,40,132.87,-3.305,0,13.7
X5CrNi1810,5,5,40,135,-3.09,0,13.7
X5CrNi1810,5,5,40,138.22,-2.776,0,15.4
