technology,airbending,source,DataManager@27.03.2019 13:31:43
@data
material,sheetThicknessMM,punchRadiusMM,dieWidthMM,angleDEG,bendDeductionTanMM,bendDeductionEdgeMM,radiusMM
St37,10,10,80,149.68,-3.475,0,32
St37,10,10,80,150,-3.429,0,32.4
St37,10,10,80,154.82,-2.778,0,39.2
St37,10,10,80,159.95,-2.131,0,51.7
St37,10,10,80,165.07,-1.53,0,72.9
St37,10,10,80,170.12,-0.977,0,118.9
St37,10,10,80,175,-0.477,0,282.3
St37,10,10,80.3,88.67,-19.498,-18.013,11.6
St37,10,10,80.3,89.5,-19.119,-18.484,11.8
St37,10,10,80.3,90,-18.87,-18.87,11.8
St37,10,10,80.3,93.58,-17.258,0,12.2
St37,10,10,80.3,97.46,-15.678,0,12.8
St37,10,10,80.3,101.69,-14.074,0,13.4
St37,10,10,80.3,105,-12.986,0,14.1
St37,10,10,80.3,105.86,-12.731,0,14.1
St37,10,10,80.3,110.52,-11.286,0,14.7
St37,10,10,80.3,114.95,-10.111,0,15.6
St37,10,10,80.3,119.65,-8.954,0,16.6
St37,10,10,80.3,120,-8.854,0,16.7
St37,10,10,80.3,124.5,-7.832,0,17.8
St37,10,10,80.3,129.3,-6.858,0,19.4
St37,10,10,80.3,134.24,-5.934,0,21.3
St37,10,10,80.3,135,-5.798,0,21.3
St37,10,10,80.3,139.28,-5.065,0,23.9
St37,10,10,80.3,144.55,-4.229,0,27.3
St37,10,10,80.3,149.68,-3.475,0,32
St37,10,10,80.3,150,-3.429,0,32.4
St37,10,10,80.3,154.82,-2.778,0,39.2
St37,10,10,80.3,159.95,-2.131,0,51.7
St37,10,10,80.3,165.07,-1.53,0,72.9
St37,10,10,80.3,170.12,-0.977,0,118.9
St37,10,10,80.3,175,-0.477,0,282.3
St37,10,10,82.5,88.67,-19.498,-18.013,11.6
St37,10,10,82.5,89.5,-19.119,-18.484,11.8
St37,10,10,82.5,90,-18.87,-18.87,11.8
St37,10,10,82.5,93.58,-17.258,0,12.2
St37,10,10,82.5,97.46,-15.678,0,12.8
St37,10,10,82.5,101.69,-14.074,0,13.4
St37,10,10,82.5,105,-12.986,0,14.1
St37,10,10,82.5,105.86,-12.731,0,14.1
St37,10,10,82.5,110.52,-11.286,0,14.7
St37,10,10,82.5,114.95,-10.111,0,15.6
St37,10,10,82.5,119.65,-8.954,0,16.6
St37,10,10,82.5,120,-8.854,0,16.7
St37,10,10,82.5,124.5,-7.832,0,17.8
St37,10,10,82.5,129.3,-6.858,0,19.4
St37,10,10,82.5,134.24,-5.934,0,21.3
St37,10,10,82.5,135,-5.798,0,21.3
St37,10,10,82.5,139.28,-5.065,0,23.9
St37,10,10,82.5,144.55,-4.229,0,27.3
St37,10,10,82.5,149.68,-3.475,0,32
St37,10,10,82.5,150,-3.429,0,32.4
St37,10,10,82.5,154.82,-2.778,0,39.2
St37,10,10,82.5,159.95,-2.131,0,51.7
St37,10,10,82.5,165.07,-1.53,0,72.9
St37,10,10,82.5,170.12,-0.977,0,118.9
St37,10,10,82.5,175,-0.477,0,282.3
St37,10,8,90,84.27,-22.508,-16.302,11.9
St37,10,8,90,85.71,-21.716,-16.954,12.1
St37,10,8,90,89.43,-19.732,-18.93,12.5
St37,10,8,90,90,-19.448,-19.448,12.5
St37,10,8,90,93.26,-17.893,0,12.9
St37,10,8,90,97.3,-16.167,0,13.4
St37,10,8,90,101.42,-14.6,0,14
St37,10,8,90,105,-13.326,0,14.6
St37,10,8,90,105.72,-13.073,0,14.6
St37,10,8,90,110.09,-11.729,0,15.5
St37,10,8,90,114.76,-10.373,0,16.4
St37,10,8,90,119.41,-9.187,0,17.6
St37,10,8,90,120,-9.043,0,17.7
St37,10,8,90,124.22,-8.07,0,19
St37,10,8,90,129.16,-6.994,0,20.6
St37,10,8,90,134.15,-6.024,0,22.7
St37,10,8,90,135,-5.875,0,22.7
St37,10,8,90,139.2,-5.13,0,25.4
St37,10,8,90,144.32,-4.297,0,28.8
St37,10,8,90,149.48,-3.526,0,33.8
St37,10,8,90,150,-3.448,0,34.5
St37,10,8,90,154.66,-2.811,0,41
St37,10,8,90,159.79,-2.165,0,53.6
St37,10,8,90,164.87,-1.565,0,75.1
St37,10,8,90,169.9,-1.004,0,120
St37,10,8,90,174.84,-0.492,0,280.8
St37,10,10,90,84.27,-22.508,-16.302,11.9
St37,10,10,90,85.71,-21.716,-16.954,12.1
St37,10,10,90,89.43,-19.732,-18.93,12.5
St37,10,10,90,90,-19.448,-19.448,12.5
St37,10,10,90,93.26,-17.893,0,12.9
St37,10,10,90,97.3,-16.167,0,13.4
St37,10,10,90,101.42,-14.6,0,14
St37,10,10,90,105,-13.326,0,14.6
St37,10,10,90,105.72,-13.073,0,14.6
St37,10,10,90,110.09,-11.729,0,15.5
St37,10,10,90,114.76,-10.373,0,16.4
St37,10,10,90,119.41,-9.187,0,17.6
St37,10,10,90,120,-9.043,0,17.7
St37,10,10,90,124.22,-8.07,0,19
St37,10,10,90,129.16,-6.994,0,20.6
St37,10,10,90,134.15,-6.024,0,22.7
St37,10,10,90,135,-5.875,0,22.7
St37,10,10,90,139.2,-5.13,0,25.4
St37,10,10,90,144.32,-4.297,0,28.8
St37,10,10,90,149.48,-3.526,0,33.8
St37,10,10,90,150,-3.448,0,34.5
St37,10,10,90,154.66,-2.811,0,41
St37,10,10,90,159.79,-2.165,0,53.6
St37,10,10,90,164.87,-1.565,0,75.1
St37,10,10,90,169.9,-1.004,0,120
St37,10,10,90,174.84,-0.492,0,280.8
St37,10,4,50,83.6,-19.058,-14.268,4.6
St37,10,4,50,85.88,-18.04,-14.789,4.7
St37,10,4,50,90,-16.383,-16.383,5
St37,10,4,50,90.53,-16.205,0,5.1
St37,10,4,50,95.53,-14.374,0,5.5
St37,10,4,50,100.04,-12.992,0,6.4
St37,10,4,50,104.63,-11.708,0,7.1
St37,10,4,50,105,-11.601,0,7.1
St37,10,4,50,109.15,-10.562,0,7.9
St37,10,4,50,113.83,-9.466,0,10.7
St37,10,4,50,118.76,-8.408,0,12
St37,10,4,50,120,-8.15,0,12.4
St37,10,4,50,124.03,-7.364,0,13.7
St37,10,4,50,129.37,-6.4,0,16
St37,10,4,50,134.8,-5.504,0,19.3
St37,10,4,50,135,-5.49,0,19.3
St37,10,4,50,140.27,-4.679,0,23.7
St37,10,4,50,145.82,-3.903,0,29.2
St37,10,4,50,150,-3.358,0,36.4
St37,10,4,50,151.27,-3.243,0,38.5
St37,10,4,50,156.11,-2.619,0,48.7
St37,10,4,50,160.9,-2.032,0,64.9
St37,10,4,50,165.71,-1.482,0,98.2
St37,10,4,50,170.71,-0.937,0,172.2
St37,10,4,50,175.51,-0.434,0,387
St37,10,4,60,81.98,-20.906,-14.209,7.9
St37,10,4,60,83.94,-19.982,-14.829,8.1
St37,10,4,60,87.73,-18.303,-16.277,8.3
St37,10,4,60,90,-17.375,-17.375,8.6
St37,10,4,60,91.59,-16.779,0,8.7
St37,10,4,60,95.87,-15.143,0,9.2
St37,10,4,60,99.97,-13.799,0,9.7
St37,10,4,60,104.4,-12.461,0,10.3
St37,10,4,60,105,-12.265,0,10.3
St37,10,4,60,109.2,-11.089,0,10.8
St37,10,4,60,113.84,-9.917,0,11.5
St37,10,4,60,118.63,-8.817,0,12.4
St37,10,4,60,120,-8.514,0,12.7
St37,10,4,60,123.59,-7.766,0,13.4
St37,10,4,60,128.66,-6.777,0,14.7
St37,10,4,60,133.82,-5.849,0,16.5
St37,10,4,60,135,-5.646,0,16.5
St37,10,4,60,139.04,-4.981,0,18.7
St37,10,4,60,144.28,-4.18,0,22.2
St37,10,4,60,149.56,-3.432,0,27.3
St37,10,4,60,150,-3.378,0,28
St37,10,4,60,154.94,-2.731,0,36.2
St37,10,4,60,160.08,-2.11,0,49.6
St37,10,4,60,165.11,-1.525,0,74.9
St37,10,4,60,170.11,-0.978,0,135.7
St37,10,4,60,175.14,-0.462,0,365
St37,10,4,60.3,81.98,-20.906,-14.209,7.9
St37,10,4,60.3,83.94,-19.982,-14.829,8.1
St37,10,4,60.3,87.73,-18.303,-16.277,8.3
St37,10,4,60.3,90,-17.375,-17.375,8.6
St37,10,4,60.3,91.59,-16.779,0,8.7
St37,10,4,60.3,95.87,-15.143,0,9.2
St37,10,4,60.3,99.97,-13.799,0,9.7
St37,10,4,60.3,104.4,-12.461,0,10.3
St37,10,4,60.3,105,-12.265,0,10.3
St37,10,4,60.3,109.2,-11.089,0,10.8
St37,10,4,60.3,113.84,-9.917,0,11.5
St37,10,4,60.3,118.63,-8.817,0,12.4
St37,10,4,60.3,120,-8.514,0,12.7
St37,10,4,60.3,123.59,-7.766,0,13.4
St37,10,4,60.3,128.66,-6.777,0,14.7
St37,10,4,60.3,133.82,-5.849,0,16.5
St37,10,4,60.3,135,-5.646,0,16.5
St37,10,4,60.3,139.04,-4.981,0,18.7
St37,10,4,60.3,144.28,-4.18,0,22.2
St37,10,4,60.3,149.56,-3.432,0,27.3
St37,10,4,60.3,150,-3.378,0,28
St37,10,4,60.3,154.94,-2.731,0,36.2
St37,10,4,60.3,160.08,-2.11,0,49.6
St37,10,4,60.3,165.11,-1.525,0,74.9
St37,10,4,60.3,170.11,-0.978,0,135.7
St37,10,4,60.3,175.14,-0.462,0,365
St37,10,4,62,81.98,-20.906,-14.209,7.9
St37,10,4,62,83.94,-19.982,-14.829,8.1
St37,10,4,62,87.73,-18.303,-16.277,8.3
St37,10,4,62,90,-17.375,-17.375,8.6
St37,10,4,62,91.59,-16.779,0,8.7
St37,10,4,62,95.87,-15.143,0,9.2
St37,10,4,62,99.97,-13.799,0,9.7
St37,10,4,62,104.4,-12.461,0,10.3
St37,10,4,62,105,-12.265,0,10.3
St37,10,4,62,109.2,-11.089,0,10.8
St37,10,4,62,113.84,-9.917,0,11.5
St37,10,4,62,118.63,-8.817,0,12.4
St37,10,4,62,120,-8.514,0,12.7
St37,10,4,62,123.59,-7.766,0,13.4
St37,10,4,62,128.66,-6.777,0,14.7
St37,10,4,62,133.82,-5.849,0,16.5
St37,10,4,62,135,-5.646,0,16.5
St37,10,4,62,139.04,-4.981,0,18.7
St37,10,4,62,144.28,-4.18,0,22.2
St37,10,4,62,149.56,-3.432,0,27.3
St37,10,4,62,150,-3.378,0,28
St37,10,4,62,154.94,-2.731,0,36.2
St37,10,4,62,160.08,-2.11,0,49.6
St37,10,4,62,165.11,-1.525,0,74.9
St37,10,4,62,170.11,-0.978,0,135.7
St37,10,4,62,175.14,-0.462,0,365
St37,10,4,70,88.14,-18.785,-16.967,9.5
St37,10,4,70,88.61,-18.582,-17.186,9.6
St37,10,4,70,90,-17.98,-17.98,9.7
St37,10,4,70,92.71,-16.879,0,10
St37,10,4,70,96.91,-15.247,0,10.5
St37,10,4,70,101.48,-13.673,0,11.1
St37,10,4,70,105,-12.567,0,11.7
St37,10,4,70,106.02,-12.255,0,11.7
St37,10,4,70,110.74,-10.946,0,12.6
St37,10,4,70,115.86,-9.608,0,13.4
St37,10,4,70,120,-8.652,0,14.3
St37,10,4,70,120.82,-8.465,0,14.5
St37,10,4,70,125.96,-7.39,0,15.9
St37,10,4,70,131.26,-6.373,0,17.6
St37,10,4,70,135,-5.704,0,19.9
St37,10,4,70,136.66,-5.422,0,19.9
St37,10,4,70,142.19,-4.53,0,22.6
St37,10,4,70,147.69,-3.715,0,26.9
St37,10,4,70,150,-3.392,0,29.5
St37,10,4,70,153.18,-2.962,0,33.2
St37,10,4,70,158.67,-2.267,0,44.9
St37,10,4,70,164.15,-1.623,0,65.5
St37,10,4,70,169.49,-1.048,0,113.2
St37,10,4,70,174.73,-0.502,0,281.7
St37,10,4,80,87.46,-18.895,-16.228,9.8
St37,10,4,80,90,-17.72,-17.72,10.1
St37,10,4,80,90.78,-17.391,0,10.1
St37,10,4,80,95,-15.596,0,10.6
St37,10,4,80,99.4,-13.898,0,11.2
St37,10,4,80,103.94,-12.388,0,11.8
St37,10,4,80,105,-12.031,0,12.5
St37,10,4,80,108.81,-10.863,0,12.5
St37,10,4,80,113.72,-9.531,0,13.5
St37,10,4,80,118.88,-8.206,0,14.6
St37,10,4,80,120,-7.963,0,14.9
St37,10,4,80,124.04,-7.06,0,16
St37,10,4,80,129.44,-5.965,0,17.9
St37,10,4,80,135,-4.92,0,20
St37,10,4,80,135.15,-4.902,0,20
St37,10,4,80,140.77,-3.938,0,22.8
St37,10,4,80,146.45,-3.062,0,26.8
St37,10,4,80,150,-2.562,0,30.7
St37,10,4,80,152.11,-2.271,0,33
St37,10,4,80,157.77,-1.547,0,43.3
St37,10,4,80,163.38,-0.874,0,63.2
St37,10,4,80,168.93,-0.253,0,105.3
St37,10,4,80,174.38,0.315,0,253.5
St37,10,4,80.3,87.46,-18.895,-16.228,9.8
St37,10,4,80.3,90,-17.72,-17.72,10.1
St37,10,4,80.3,90.78,-17.391,0,10.1
St37,10,4,80.3,95,-15.596,0,10.6
St37,10,4,80.3,99.4,-13.898,0,11.2
St37,10,4,80.3,103.94,-12.388,0,11.8
St37,10,4,80.3,105,-12.031,0,12.5
St37,10,4,80.3,108.81,-10.863,0,12.5
St37,10,4,80.3,113.72,-9.531,0,13.5
St37,10,4,80.3,118.88,-8.206,0,14.6
St37,10,4,80.3,120,-7.963,0,14.9
St37,10,4,80.3,124.04,-7.06,0,16
St37,10,4,80.3,129.44,-5.965,0,17.9
St37,10,4,80.3,135,-4.92,0,20
St37,10,4,80.3,135.15,-4.902,0,20
St37,10,4,80.3,140.77,-3.938,0,22.8
St37,10,4,80.3,146.45,-3.062,0,26.8
St37,10,4,80.3,150,-2.562,0,30.7
St37,10,4,80.3,152.11,-2.271,0,33
St37,10,4,80.3,157.77,-1.547,0,43.3
St37,10,4,80.3,163.38,-0.874,0,63.2
St37,10,4,80.3,168.93,-0.253,0,105.3
St37,10,4,80.3,174.38,0.315,0,253.5
St37,10,4,82.5,87.46,-18.895,-16.228,9.8
St37,10,4,82.5,90,-17.72,-17.72,10.1
St37,10,4,82.5,90.78,-17.391,0,10.1
St37,10,4,82.5,95,-15.596,0,10.6
St37,10,4,82.5,99.4,-13.898,0,11.2
St37,10,4,82.5,103.94,-12.388,0,11.8
St37,10,4,82.5,105,-12.031,0,12.5
St37,10,4,82.5,108.81,-10.863,0,12.5
St37,10,4,82.5,113.72,-9.531,0,13.5
St37,10,4,82.5,118.88,-8.206,0,14.6
St37,10,4,82.5,120,-7.963,0,14.9
St37,10,4,82.5,124.04,-7.06,0,16
St37,10,4,82.5,129.44,-5.965,0,17.9
St37,10,4,82.5,135,-4.92,0,20
St37,10,4,82.5,135.15,-4.902,0,20
St37,10,4,82.5,140.77,-3.938,0,22.8
St37,10,4,82.5,146.45,-3.062,0,26.8
St37,10,4,82.5,150,-2.562,0,30.7
St37,10,4,82.5,152.11,-2.271,0,33
St37,10,4,82.5,157.77,-1.547,0,43.3
St37,10,4,82.5,163.38,-0.874,0,63.2
St37,10,4,82.5,168.93,-0.253,0,105.3
St37,10,4,82.5,174.38,0.315,0,253.5
St37,12,8,100,83.72,-26.609,-18.901,13.2
St37,12,8,100,85.98,-25.085,-20.031,13.4
St37,12,8,100,89.87,-22.791,-22.542,13.9
St37,12,8,100,90,-22.718,-22.718,13.9
St37,12,8,100,93.88,-20.653,0,14.4
St37,12,8,100,98.07,-18.594,0,15
St37,12,8,100,102.47,-16.672,0,15.8
St37,12,8,100,105,-15.671,0,16.8
St37,12,8,100,106.91,-14.949,0,16.8
St37,12,8,100,111.72,-13.256,0,17.8
St37,12,8,100,116.53,-11.697,0,19
St37,12,8,100,120,-10.688,0,20.1
St37,12,8,100,121.47,-10.288,0,20.5
St37,12,8,100,126.61,-8.926,0,22.3
St37,12,8,100,131.89,-7.644,0,24.6
St37,12,8,100,135,-6.969,0,27.5
St37,12,8,100,137.15,-6.509,0,27.5
St37,12,8,100,142.5,-5.449,0,31.3
St37,12,8,100,148.02,-4.45,0,36.8
St37,12,8,100,150,-4.108,0,39.8
St37,12,8,100,153.43,-3.555,0,45
St37,12,8,100,158.77,-2.743,0,58.4
St37,12,8,100,164.09,-1.977,0,81.8
St37,12,8,100,169.38,-1.268,0,131.8
St37,12,8,100,174.59,-0.619,0,309.7
St37,12,8,100.3,83.72,-26.609,-18.901,13.2
St37,12,8,100.3,85.98,-25.085,-20.031,13.4
St37,12,8,100.3,89.87,-22.791,-22.542,13.9
St37,12,8,100.3,90,-22.718,-22.718,13.9
St37,12,8,100.3,93.88,-20.653,0,14.4
St37,12,8,100.3,98.07,-18.594,0,15
St37,12,8,100.3,102.47,-16.672,0,15.8
St37,12,8,100.3,105,-15.671,0,16.8
St37,12,8,100.3,106.91,-14.949,0,16.8
St37,12,8,100.3,111.72,-13.256,0,17.8
St37,12,8,100.3,116.53,-11.697,0,19
St37,12,8,100.3,120,-10.688,0,20.1
St37,12,8,100.3,121.47,-10.288,0,20.5
St37,12,8,100.3,126.61,-8.926,0,22.3
St37,12,8,100.3,131.89,-7.644,0,24.6
St37,12,8,100.3,135,-6.969,0,27.5
St37,12,8,100.3,137.15,-6.509,0,27.5
St37,12,8,100.3,142.5,-5.449,0,31.3
St37,12,8,100.3,148.02,-4.45,0,36.8
St37,12,8,100.3,150,-4.108,0,39.8
St37,12,8,100.3,153.43,-3.555,0,45
St37,12,8,100.3,158.77,-2.743,0,58.4
St37,12,8,100.3,164.09,-1.977,0,81.8
St37,12,8,100.3,169.38,-1.268,0,131.8
St37,12,8,100.3,174.59,-0.619,0,309.7
St37,12,8,103.1,83.72,-26.609,-18.901,13.2
St37,12,8,103.1,85.98,-25.085,-20.031,13.4
St37,12,8,103.1,89.87,-22.791,-22.542,13.9
St37,12,8,103.1,90,-22.718,-22.718,13.9
St37,12,8,103.1,93.88,-20.653,0,14.4
St37,12,8,103.1,98.07,-18.594,0,15
St37,12,8,103.1,102.47,-16.672,0,15.8
St37,12,8,103.1,105,-15.671,0,16.8
St37,12,8,103.1,106.91,-14.949,0,16.8
St37,12,8,103.1,111.72,-13.256,0,17.8
St37,12,8,103.1,116.53,-11.697,0,19
St37,12,8,103.1,120,-10.688,0,20.1
St37,12,8,103.1,121.47,-10.288,0,20.5
St37,12,8,103.1,126.61,-8.926,0,22.3
St37,12,8,103.1,131.89,-7.644,0,24.6
St37,12,8,103.1,135,-6.969,0,27.5
St37,12,8,103.1,137.15,-6.509,0,27.5
St37,12,8,103.1,142.5,-5.449,0,31.3
St37,12,8,103.1,148.02,-4.45,0,36.8
St37,12,8,103.1,150,-4.108,0,39.8
St37,12,8,103.1,153.43,-3.555,0,45
St37,12,8,103.1,158.77,-2.743,0,58.4
St37,12,8,103.1,164.09,-1.977,0,81.8
St37,12,8,103.1,169.38,-1.268,0,131.8
St37,12,8,103.1,174.59,-0.619,0,309.7
St37,12,10,100,83.72,-26.609,-18.901,13.2
St37,12,10,100,85.98,-25.085,-20.031,13.4
St37,12,10,100,89.87,-22.791,-22.542,13.9
St37,12,10,100,90,-22.718,-22.718,13.9
St37,12,10,100,93.88,-20.653,0,14.4
St37,12,10,100,98.07,-18.594,0,15
St37,12,10,100,102.47,-16.672,0,15.8
St37,12,10,100,105,-15.671,0,16.8
St37,12,10,100,106.91,-14.949,0,16.8
St37,12,10,100,111.72,-13.256,0,17.8
St37,12,10,100,116.53,-11.697,0,19
St37,12,10,100,120,-10.688,0,20.1
St37,12,10,100,121.47,-10.288,0,20.5
St37,12,10,100,126.61,-8.926,0,22.3
St37,12,10,100,131.89,-7.644,0,24.6
St37,12,10,100,135,-6.969,0,27.5
St37,12,10,100,137.15,-6.509,0,27.5
St37,12,10,100,142.5,-5.449,0,31.3
St37,12,10,100,148.02,-4.45,0,36.8
St37,12,10,100,150,-4.108,0,39.8
St37,12,10,100,153.43,-3.555,0,45
St37,12,10,100,158.77,-2.743,0,58.4
St37,12,10,100,164.09,-1.977,0,81.8
St37,12,10,100,169.38,-1.268,0,131.8
St37,12,10,100,174.59,-0.619,0,309.7
St37,12,10,100.3,83.72,-26.609,-18.901,13.2
St37,12,10,100.3,85.98,-25.085,-20.031,13.4
St37,12,10,100.3,89.87,-22.791,-22.542,13.9
St37,12,10,100.3,90,-22.718,-22.718,13.9
St37,12,10,100.3,93.88,-20.653,0,14.4
St37,12,10,100.3,98.07,-18.594,0,15
St37,12,10,100.3,102.47,-16.672,0,15.8
St37,12,10,100.3,105,-15.671,0,16.8
St37,12,10,100.3,106.91,-14.949,0,16.8
St37,12,10,100.3,111.72,-13.256,0,17.8
St37,12,10,100.3,116.53,-11.697,0,19
St37,12,10,100.3,120,-10.688,0,20.1
St37,12,10,100.3,121.47,-10.288,0,20.5
St37,12,10,100.3,126.61,-8.926,0,22.3
St37,12,10,100.3,131.89,-7.644,0,24.6
St37,12,10,100.3,135,-6.969,0,27.5
St37,12,10,100.3,137.15,-6.509,0,27.5
St37,12,10,100.3,142.5,-5.449,0,31.3
St37,12,10,100.3,148.02,-4.45,0,36.8
St37,12,10,100.3,150,-4.108,0,39.8
St37,12,10,100.3,153.43,-3.555,0,45
St37,12,10,100.3,158.77,-2.743,0,58.4
St37,12,10,100.3,164.09,-1.977,0,81.8
St37,12,10,100.3,169.38,-1.268,0,131.8
St37,12,10,100.3,174.59,-0.619,0,309.7
St37,12,10,103.1,83.72,-26.609,-18.901,13.2
St37,12,10,103.1,85.98,-25.085,-20.031,13.4
St37,12,10,103.1,89.87,-22.791,-22.542,13.9
St37,12,10,103.1,90,-22.718,-22.718,13.9
St37,12,10,103.1,93.88,-20.653,0,14.4
St37,12,10,103.1,98.07,-18.594,0,15
St37,12,10,103.1,102.47,-16.672,0,15.8
St37,12,10,103.1,105,-15.671,0,16.8
St37,12,10,103.1,106.91,-14.949,0,16.8
St37,12,10,103.1,111.72,-13.256,0,17.8
St37,12,10,103.1,116.53,-11.697,0,19
St37,12,10,103.1,120,-10.688,0,20.1
St37,12,10,103.1,121.47,-10.288,0,20.5
St37,12,10,103.1,126.61,-8.926,0,22.3
St37,12,10,103.1,131.89,-7.644,0,24.6
St37,12,10,103.1,135,-6.969,0,27.5
St37,12,10,103.1,137.15,-6.509,0,27.5
St37,12,10,103.1,142.5,-5.449,0,31.3
St37,12,10,103.1,148.02,-4.45,0,36.8
St37,12,10,103.1,150,-4.108,0,39.8
St37,12,10,103.1,153.43,-3.555,0,45
St37,12,10,103.1,158.77,-2.743,0,58.4
St37,12,10,103.1,164.09,-1.977,0,81.8
St37,12,10,103.1,169.38,-1.268,0,131.8
St37,12,10,103.1,174.59,-0.619,0,309.7
St37,12,8,122.8,82.87,-28.764,-19.154,14.7
St37,12,8,122.8,83,-28.665,-19.217,14.7
St37,12,8,122.8,86.65,-26.125,-21.275,15.1
St37,12,8,122.8,90,-23.977,-23.977,15.6
St37,12,8,122.8,90.54,-23.661,0,15.6
St37,12,8,122.8,94.57,-21.347,0,16.2
St37,12,8,122.8,98.86,-19.14,0,16.9
St37,12,8,122.8,103.2,-17.163,0,17.8
St37,12,8,122.8,105,-16.398,0,18.8
St37,12,8,122.8,107.71,-15.306,0,18.8
St37,12,8,122.8,112.4,-13.578,0,20
St37,12,8,122.8,117.28,-11.918,0,21.4
St37,12,8,122.8,120,-11.086,0,22.4
St37,12,8,122.8,122.21,-10.443,0,23.2
St37,12,8,122.8,127.3,-9.047,0,25.3
St37,12,8,122.8,132.48,-7.752,0,27.9
St37,12,8,122.8,135,-7.177,0,31.3
St37,12,8,122.8,137.73,-6.567,0,31.3
St37,12,8,122.8,143.03,-5.483,0,35.6
St37,12,8,122.8,148.36,-4.493,0,41.8
St37,12,8,122.8,150,-4.197,0,44.4
St37,12,8,122.8,153.69,-3.579,0,50.3
St37,12,8,122.8,159.02,-2.736,0,64.2
St37,12,8,122.8,164.26,-1.975,0,90.3
St37,12,8,122.8,169.43,-1.275,0,143.7
St37,12,8,122.8,174.57,-0.624,0,335.8
St37,12,8,123.9,82.87,-28.764,-19.154,14.7
St37,12,8,123.9,83,-28.665,-19.217,14.7
St37,12,8,123.9,86.65,-26.125,-21.275,15.1
St37,12,8,123.9,90,-23.977,-23.977,15.6
St37,12,8,123.9,90.54,-23.661,0,15.6
St37,12,8,123.9,94.57,-21.347,0,16.2
St37,12,8,123.9,98.86,-19.14,0,16.9
St37,12,8,123.9,103.2,-17.163,0,17.8
St37,12,8,123.9,105,-16.398,0,18.8
St37,12,8,123.9,107.71,-15.306,0,18.8
St37,12,8,123.9,112.4,-13.578,0,20
St37,12,8,123.9,117.28,-11.918,0,21.4
St37,12,8,123.9,120,-11.086,0,22.4
St37,12,8,123.9,122.21,-10.443,0,23.2
St37,12,8,123.9,127.3,-9.047,0,25.3
St37,12,8,123.9,132.48,-7.752,0,27.9
St37,12,8,123.9,135,-7.177,0,31.3
St37,12,8,123.9,137.73,-6.567,0,31.3
St37,12,8,123.9,143.03,-5.483,0,35.6
St37,12,8,123.9,148.36,-4.493,0,41.8
St37,12,8,123.9,150,-4.197,0,44.4
St37,12,8,123.9,153.69,-3.579,0,50.3
St37,12,8,123.9,159.02,-2.736,0,64.2
St37,12,8,123.9,164.26,-1.975,0,90.3
St37,12,8,123.9,169.43,-1.275,0,143.7
St37,12,8,123.9,174.57,-0.624,0,335.8
St37,12,10,122.8,82.87,-28.764,-19.154,14.7
St37,12,10,122.8,83,-28.665,-19.217,14.7
St37,12,10,122.8,86.65,-26.125,-21.275,15.1
St37,12,10,122.8,90,-23.977,-23.977,15.6
St37,12,10,122.8,90.54,-23.661,0,15.6
St37,12,10,122.8,94.57,-21.347,0,16.2
St37,12,10,122.8,98.86,-19.14,0,16.9
St37,12,10,122.8,103.2,-17.163,0,17.8
St37,12,10,122.8,105,-16.398,0,18.8
St37,12,10,122.8,107.71,-15.306,0,18.8
St37,12,10,122.8,112.4,-13.578,0,20
St37,12,10,122.8,117.28,-11.918,0,21.4
St37,12,10,122.8,120,-11.086,0,22.4
St37,12,10,122.8,122.21,-10.443,0,23.2
St37,12,10,122.8,127.3,-9.047,0,25.3
St37,12,10,122.8,132.48,-7.752,0,27.9
St37,12,10,122.8,135,-7.177,0,31.3
St37,12,10,122.8,137.73,-6.567,0,31.3
St37,12,10,122.8,143.03,-5.483,0,35.6
St37,12,10,122.8,148.36,-4.493,0,41.8
St37,12,10,122.8,150,-4.197,0,44.4
St37,12,10,122.8,153.69,-3.579,0,50.3
St37,12,10,122.8,159.02,-2.736,0,64.2
St37,12,10,122.8,164.26,-1.975,0,90.3
St37,12,10,122.8,169.43,-1.275,0,143.7
St37,12,10,122.8,174.57,-0.624,0,335.8
St37,12,10,123.9,82.87,-28.764,-19.154,14.7
St37,12,10,123.9,83,-28.665,-19.217,14.7
St37,12,10,123.9,86.65,-26.125,-21.275,15.1
St37,12,10,123.9,90,-23.977,-23.977,15.6
St37,12,10,123.9,90.54,-23.661,0,15.6
St37,12,10,123.9,94.57,-21.347,0,16.2
St37,12,10,123.9,98.86,-19.14,0,16.9
St37,12,10,123.9,103.2,-17.163,0,17.8
St37,12,10,123.9,105,-16.398,0,18.8
St37,12,10,123.9,107.71,-15.306,0,18.8
St37,12,10,123.9,112.4,-13.578,0,20
St37,12,10,123.9,117.28,-11.918,0,21.4
St37,12,10,123.9,120,-11.086,0,22.4
St37,12,10,123.9,122.21,-10.443,0,23.2
St37,12,10,123.9,127.3,-9.047,0,25.3
St37,12,10,123.9,132.48,-7.752,0,27.9
St37,12,10,123.9,135,-7.177,0,31.3
St37,12,10,123.9,137.73,-6.567,0,31.3
St37,12,10,123.9,143.03,-5.483,0,35.6
St37,12,10,123.9,148.36,-4.493,0,41.8
St37,12,10,123.9,150,-4.197,0,44.4
St37,12,10,123.9,153.69,-3.579,0,50.3
St37,12,10,123.9,159.02,-2.736,0,64.2
St37,12,10,123.9,164.26,-1.975,0,90.3
